ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=b5cdce28972b321e,LG전자,서울 서초구,,"통신 표준 기술 이해도 - 기술 검증 시뮬레이션 및 데이터 처리를 위한 프로그래밍 스킬 보유 (Matlab, Python, C/C++ 등) 양자내성암호/동형암호 특화 - 컴퓨터공학, 수학, 전자공학 관련 분야 박사학위 소유자..."
https://kr.indeed.com/viewjob?jk=8df97f089d8a7d9c,Machine Learning Researcher (Computer Vision),서울,,"more than one software language (ex: C, C++, C#, Java, Python, Javascript, Matlab, and so on.) Applicants must have..."
https://kr.indeed.com/viewjob?jk=f6a0cd3f6af36d15,"백엔드, Python 외 경력 정규직",서울 강남구,,개발 경력 5년 이상 또는 Python 개발 경력 1년 이상- React... 게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=c644297bec5d6c70,Python Developer (Internal Product),서울 강남구,,합류하게 될 팀에 대해 알려드려요토스의 Python Developer는 팀 또는... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>웹기획...
https://kr.indeed.com/viewjob?jk=954f6da7c4562a6f,System Engineer,서울 강남구,,응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>UNIX·LINUX계열 서버운영·관리
https://kr.indeed.com/viewjob?jk=c2d17e5250562256,"[리얼클래스]백엔드 개발자 (Backend Developer, Python)",서울 강남구,,"[프로덕트그룹 소개]퀄슨 프로덕트 그룹은 퀄슨의 연구개발 조직으로, 유저의 학습경험 향상을 위한 제품개발과 운영효율 최적화를 위한 시스템을 만듭니다. 다양한 학습 컨텐츠를 더 나은 환경에서 제공하고, 진단을 통해 학습 효율성을..."
https://kr.indeed.com/viewjob?jk=6aa130750fa1d9be,[여행스타트업] 데이터 분석가,부산 해운대구,"월급 2,160,000원","선에 기여한 경험이 있으신 분 필요한 데이터를 정의 및 수집하여 이를 분석하는 전체 프로세스를 경험한 분- Python 기반 분석 업무 또는 SQL 활용 GA ,Amplitude, Firebase 등 분석 툴 사용 경험 보유..."
https://kr.indeed.com/viewjob?jk=6463e7d8d2f98552,[취업연계] AI 클라우드/메타버스 영상인식 교육생,부산,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
https://kr.indeed.com/viewjob?jk=f1751259fa682ac4,Data Scientist (토스신용데이터),서울 강남구,,통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>SQL
https://kr.indeed.com/viewjob?jk=6ac0f86a11f77561,내비게이션 SW 검증 자동화 스크립트 개발(Python) 직무,서울 성동구,"연봉 24,000,000원 - 28,000,000원",직무내용] 현대오토에버사의 1차 협력업체채용분야 1. 내비게이션 SW 검증 자동화 스크립트 개발( Python) 직무 2. 차량용 내비게이션 SW 개발 및 유지보수 직무- 사업 분야 차량용 내비게이션 시스템 개발 및 유지보수...
https://kr.indeed.com/viewjob?jk=cd21e80dbc65fdeb,웹프로그래머 (FrontEnd) 기업부설연구소 연구원 #python #js #FullStack #모바일,서울 용산구,"연봉 30,000,000원 - 60,000,000원","데이터 수집, 분석 및 가공 에 관련된 프로그램 개발 ( Python) REST API개발( Python)# 우대사항 javascript 개발경험 필수 python 개발 유경험자 우대 Android, iOS 개발 유경험자 우대..."
https://kr.indeed.com/viewjob?jk=,4.3,서울,,"including... limited to: Java, C/C++, C#, Objective C, Python, JavaScript, or Go. Ability to speak and write in English..."
https://kr.indeed.com/viewjob?jk=,,서울 영등포구,,"Java, JSP, R, Python, 각종 DB 가능자와 AI경험자 및 영어능통자를 우대합니다.(DB기본기, js, Python, Django... 대합니다.- AI(ML, DL, Python, R 등)에 유능한 분을 우대..."
https://kr.indeed.com/viewjob?jk=,4.3,서울,,"even under challenging conditions Programming languages: Python, JavaScript Intermediate communication skill in English..."
https://kr.indeed.com/viewjob?jk=,,서울 금천구,,"Python ) 모집부문 및 자격요건 모집부문 개발자 (JAVA, PYTHON) 모집직무 응용프로그램개발, Linux, Java, Python 모집학... 프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viewjob?jk=,,서울 마포구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=,,성남 분당구,,"지능화 (의사결정 자동화) 시스템 개발 (SPSS, SAS, R, Python, Java 기반)2. 기업용 데이터과학 & 인공지능 플랫폼 솔루션3... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
